@id	@lat	@lon	name	waterway	man_made	substance
965676437	20.7289460	83.5799899		ditch		
965676438	20.7290413	83.5799101		ditch		
965676439	20.7291278	83.5798417		ditch		
965676440	20.7353082	83.5908052		ditch		
965676441	20.7354543	83.5908032		ditch		
965676442	20.7355841	83.5907992		ditch		
965676443	20.7351257	83.5889197		ditch		
965676444	20.7352737	83.5888834		ditch		
965676445	20.7354079	83.5888505		ditch		
965676446	20.7340897	83.5866834		ditch		
965676447	20.7341875	83.5866063		ditch		
965676448	20.7342822	83.5865271		ditch		
965696300	20.7352178	83.6237273		ditch		
965696301	20.7350335	83.6237287		ditch		
965696302	20.7348329	83.6237273		ditch		
965696320	20.7353414	83.6102714		ditch		
965696321	20.7351721	83.6102660		ditch		
965696322	20.7349902	83.6102633		ditch		
965696325	20.7353301	83.6064439		ditch		
965696326	20.7351106	83.6064492		ditch		
965696327	20.7352210	83.6064466		ditch		
965696328	20.7353552	83.6043262		ditch		
965696329	20.7352323	83.6043289		ditch		
965696330	20.7351181	83.6043236		ditch		
965696333	20.7351865	83.5972164		ditch		
965696334	20.7353037	83.5972197		ditch		
965696335	20.7354216	83.5972211		ditch		
965696336	20.7352486	83.5946609		ditch		
965696337	20.7354116	83.5946555		ditch		
965696338	20.7355609	83.5946542		ditch		
965735885	20.2454407	84.9680082		drain		
965735886	20.2453816	84.9677574		drain		
965735887	20.2453324	84.9675362		drain		
976213283	21.8934030	84.9272629		ditch		
976213284	21.8945778	84.9228131		ditch		
976213287	21.9207969	84.9436734		ditch		
976213288	21.9248814	84.9389640		ditch		
976213289	21.9176504	84.9464361		ditch		
976213290	21.9166085	84.9880550		ditch		
976213291	21.9250643	84.9851315		ditch		
976213292	21.9283364	84.9925585		ditch		
976213296	21.9388247	84.9591650		ditch		
976213299	21.9385983	84.9558190		ditch		
976213301	21.9383160	84.9977043		ditch		
976406405	21.9217401	84.9410989		ditch		
976406406	21.9212947	84.9423355		ditch		
980987055	18.8432579	83.8966959		drain		
980987074	19.0575190	83.8093309		drain		
1013409033	21.1975722	83.6085494		ditch		
1065030303	20.5632387	86.6864901		drain		
1065030304	20.5655416	86.6884616		drain		
1122678725	20.4643679	85.8743752		drain		
1122679548	20.4656905	85.8746009		drain		
1128437590	21.9274205	86.7378261		drain		
1128437591	21.9379115	86.7323180		drain		
1128437592	21.9319299	86.7372424		drain		
1144264045	18.5468047	82.1974141		ditch		
1145291020	18.5381624	82.1938894		ditch		
1156787804	21.9423874	86.7359008		drain		
1156787805	21.9405850	86.7329144		drain		
1157006054	21.9218350	86.7284853		drain		
1157006055	21.9276269	86.7288740		drain		
1157012573	21.9343637	86.7326353		drain		
1157012574	21.9352986	86.7332100		drain		
1170888278	20.4126453	86.6168081		ditch		
1170888284	20.4145939	86.6157525		ditch		
1170888288	20.4146318	86.6158454		ditch		
1170919511	20.3898015	86.6155600		ditch		
1170919514	20.3906113	86.6150348		ditch		
1170919515	20.3910142	86.6151528		ditch		
1183909513	20.4402345	86.4838596		ditch		
1183909528	20.4043899	83.3008873		ditch		
1183909536	21.0071485	84.4659613		ditch		
1183909578	21.8793353	83.7671551		ditch		
1183909591	19.3133094	84.8462772		ditch		
1183909614	19.5213577	85.0857975		drain		
1183909616	19.2325182	83.4033692		ditch		
1204411868	22.1825505	83.7648719		ditch		
1204411869	22.1836130	83.7648546		ditch		
1214479585	20.4525768	85.9191537		ditch		
1214479586	20.4523321	85.9200343		ditch		
1219871402	20.2838503	85.8211100		drain		
1219871403	20.2842893	85.8220850		drain		
1282092226	20.4656896	85.8760401		drain		
1282092227	20.4647340	85.8755194		drain		
1282094129	20.4636733	85.8725187		drain		
1282095010	20.4621385	85.8709100		drain		
1302062018	21.0568948	84.3425199		ditch		
1302062019	21.0424863	84.3456817		ditch		
1302091448	21.0189218	84.3494255		ditch		
1337725751	20.2390927	85.8422025		drain		
1416509697	20.4612119	85.8694601		drain		
1416509698	20.4612106	85.8700218		drain		
1447102530	20.3106990	85.8871481		ditch		
1455169936	19.5406603	84.8558091		ditch		
1455169937	19.5371443	84.8540723		ditch		
1455169938	19.5451729	84.8573324		ditch		
1455170476	19.5423252	84.8594496		ditch		
1455350696	19.5286112	84.8713087		ditch		
1455350697	19.5298477	84.8683766		ditch		
1455350698	19.5289639	84.9293137		ditch		
1455350699	19.5312293	84.8480024		ditch		
1455350700	19.5312780	84.8654007		ditch		
1455477360	19.5402377	84.8571760		ditch		
1455477361	19.5397850	84.8585452		ditch		
1455598485	19.5333925	84.8547076		ditch		
1456618367	19.5300493	84.8814743		ditch		
1456618368	19.5313109	84.8916571		ditch		
1460080852	19.5449212	84.8604801		ditch		
1461427184	19.5331377	84.9028787		ditch		
1461427185	19.5349801	84.9141091		ditch		
1461427186	19.5147532	84.9524511		ditch		
1461427187	19.5230960	84.9445244		ditch		
1462525921	20.2517912	85.7860432		drain		
1463608914	19.5374908	84.8592391		drain		
1463608915	19.5397650	84.8585748		drain		
1463608916	19.5397145	84.8585648		drain		
1463608917	19.5396665	84.8585554		drain		
1463608925	19.5393473	84.8585868		drain		
1463608926	19.5386529	84.8588366		drain		
1463608927	19.5388238	84.8587500		drain		
1463608928	19.5390060	84.8586574		drain		
1479215829	19.5470853	84.7971970		ditch		
1479215830	19.5428350	84.7994488		ditch		
1479215831	19.5356593	84.8150523		ditch		
1479215832	19.5280471	84.8306434		ditch		
1483958477	20.8511047	85.1278403		ditch		
1483958484	20.8400518	85.1284201		ditch		
1483958485	20.8431840	85.1297672		ditch		
1483958488	20.8533730	85.1339269		ditch		
1483961190	20.8074337	85.1531723		ditch		
1483961195	20.8114407	85.1470523		ditch		
1483961217	20.8261057	85.1158808		ditch		
1483963179	20.8266371	85.1212353		ditch		
1483963183	20.8177212	85.1123015		ditch		
1483963208	20.8166391	85.1008662		ditch		
1483963209	20.8162643	85.1022601		ditch		
1483963210	20.8161343	85.1055923		ditch		
1483963211	20.8160591	85.1089160		ditch		
1484056574	20.8095375	85.1631311		ditch		
1484056575	20.8133003	85.1720179		ditch		
1484056579	20.8050108	85.1699172		ditch		
1488641422	19.1846402	84.4136312		ditch		
1488641423	19.1815626	84.4066314		ditch		
1488645320	19.1984730	84.4296391		ditch		
1488645321	19.2093217	84.4387040		ditch		
1489259872	20.7645325	85.4290643		ditch		
1489294965	20.7250706	85.5337298		ditch		
1489294995	20.7210450	85.5386390		ditch		
1489294998	20.7122805	85.5555342		ditch		
1489295015	20.7162455	85.5302330		ditch		
1489295016	20.7177657	85.5312048		ditch		
1489295017	20.7171490	85.5307723		ditch		
1489296008	20.7149363	85.5570167		ditch		
1489296032	20.7174068	85.5711597		ditch		
1489296034	20.7213258	85.5749521		ditch		
1489442755	20.7200239	85.5799640		ditch		
1489442760	20.6989808	85.5776599		ditch		
1493511246	20.4162226	85.3808436		ditch		
1493511252	20.4144089	85.3848706		ditch		
