SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
1929270N12070,1929,58,NI,AS,UNNAMED,1929-09-29 06:00:00,TS,16.0,64.6, , , ,main,795,747,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.2,64.5,TC,30, ,15.8,64.7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,325
1930125N06083,1930,21,NI,BB,UNNAMED,1930-05-05 18:00:00,TS,5.6,83.0, , , ,main,175,166,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.7,82.9,TC,45, ,5.6,83.0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,275
1930196N20092,1930,32,NI,BB,UNNAMED,1930-07-15 00:00:00,TS,20.4,92.0, , , ,main,53,47,__________O____, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.4,92.0,TC,34, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,20
1930298N10075,1930,52,NI,AS,UNNAMED,1930-10-25 12:00:00,TS,10.8,73.7, , , ,main,211,204,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.9,73.6,TC,30, ,10.8,73.9,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,295
1931134N15088,1931,16,NI,BB,UNNAMED,1931-05-14 18:00:00,TS,15.6,87.8, , , ,main,493,485,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.7,87.8,TC,30, ,15.6,87.8,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,355
1931284N17088,1931,45,NI,BB,UNNAMED,1931-10-11 18:00:00,TS,17.9,87.3, , , ,main,253,239,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.0,87.3,TC,32, ,17.9,87.4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,300
1932141N12074,1932,25,NI,AS,UNNAMED,1932-05-21 00:00:00,TS,13.0,73.1, , , ,main,176,173,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.1,73.1,TC,30, ,13.0,73.2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,325
1932201N20088,1932,35,NI,BB,UNNAMED,1932-07-21 09:00:00,TS,22.1,86.1, , , ,main,0,0,__________PP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.3,85.7,TC,30, ,21.9,86.5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,280
1932244N19296,1932,44,,,UNNAMED,1932-09-12 03:00:00,ET,48.9,-49.1, , , ,main,285,285,P______________, ,AL041932,48.9,-49.1, ,EX,58, ,-4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34,50
1932262N19089,1932,51,NI,BB,UNNAMED,1932-09-18 12:00:00,TS,19.0,88.6, , , ,main,246,246,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.0,88.6,TC,30, ,18.9,88.7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,325
1932293N14096,1932,65,NI,BB,UNNAMED,1932-10-20 12:00:00,TS,15.3,91.3, , , ,main,320,320,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.4,91.0,TC,45, ,15.2,91.6,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,295
1932327N08089,1932,74,NI,BB,UNNAMED,1932-11-22 06:00:00,TS,8.0,88.5, , , ,main,736,725,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8.0,88.5,TC,30, ,8.0,88.6,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,265
1933196N23080,1933,24,NI,AS,UNNAMED,1933-07-15 18:00:00,TS,24.8,73.8, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25.0,73.3,TC,30, ,24.7,74.3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,275
1933220N18091,1933,38,NI,BB,UNNAMED,1933-08-10 00:00:00,TS,21.1,82.3, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.1,81.9,TC,30, ,21.1,82.5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,275
1933255N20087,1933,53,NI,AS,UNNAMED,1933-09-14 18:00:00,TS,22.6,77.8, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.8,77.6,TC,30, ,22.5,77.9,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,320
1933286N11092,1933,65,NI,BB,UNNAMED,1933-10-15 18:00:00,TS,14.8,86.9, , , ,main,492,464,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.8,86.7,TC,45, ,14.7,87.1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,295
1934162N15072,1934,21,NI,AS,UNNAMED,1934-06-13 03:00:00,TS,17.8,70.8, , , ,main,226, ,___________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.8,70.8,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,0
1934233N21088,1934,41,NI,BB,UNNAMED,1934-08-21 18:00:00,TS,22.3,86.6, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.5,86.4,TC,30, ,22.2,86.7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,315
1934304N12071,1934,68,NI,AS,UNNAMED,1934-10-31 00:00:00,TS,12.3,70.9, , , ,main,427,411,__________O____, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12.3,70.9,TC,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,25
1935189N21089,1935,33,NI,BB,UNNAMED,1935-07-10 00:00:00,TS,24.2,83.0, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24.3,82.8,TC,30, ,24.2,83.1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,290
1935290N10083,1935,59,NI,AS,UNNAMED,1935-10-19 06:00:00,TS,13.5,75.7, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.5,75.8,TC,30, ,13.5,75.6,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,280
1935315N09087,1935,67,NI,BB,UNNAMED,1935-11-15 00:00:00,TS,10.3,79.2, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.3,78.9,TC,30, ,10.3,79.5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,265
1936163N20089,1936,14,NI,BB,UNNAMED,1936-06-13 12:00:00,TS,21.1,86.2, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.1,86.0,TC,30, ,21.1,86.3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,275
1936203N18087,1936,28,NI,BB,UNNAMED,1936-07-25 21:00:00,TS,24.3,81.7, , , ,main,0,0,__________PP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24.4,81.7,TC,30, ,24.2,81.8,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,335
1936273N15086,1936,54,NI,BB,UNNAMED,1936-10-03 09:00:00,TS,19.5,87.6, , , ,main,129,109,__________PP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.5,87.4,TC,64, ,19.4,87.9,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,280
1936308N09075,1936,62,NI,AS,UNNAMED,1936-11-10 06:00:00,TS,15.2,70.6, , , ,main,323,313,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.3,70.6,TC,30, ,15.0,70.7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,355
1937171N21090,1937,18,NI,BB,UNNAMED,1937-06-21 03:00:00,TS,20.8,89.7, , , ,main,105,105,__________PO___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.8,89.7,TC,30, ,20.8,89.7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0
1937214N21089,1937,27,NI,BB,UNNAMED,1937-08-02 18:00:00,TS,21.8,87.6, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.9,87.4,TC,30, ,21.7,87.7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,310
1937269N17094,1937,48,NI,BB,UNNAMED,1937-09-30 00:00:00,TS,24.7,86.2, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24.8,86.1,TC,30, ,24.6,86.3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,305
1938145N21089,1938,24,NI,BB,UNNAMED,1938-05-26 18:00:00,TS,22.8,89.4, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.9,89.3,TC,30, ,22.8,89.5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,300
1938269N14091,1938,50,NI,AS,UNNAMED,1938-10-05 09:00:00,TS,19.8,72.8, , , ,main,0,0,__________PP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.8,72.8,TC,30, ,19.8,72.7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,90
1938310N08091,1938,61,NI,BB,UNNAMED,1938-11-11 03:00:00,TS,17.0,89.4, , , ,main,461,421,__________PO___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.3,89.5,TC,45, ,16.7,89.3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,20
1939195N23088,1939,33,NI,BB,UNNAMED,1939-07-15 06:00:00,TS,23.5,84.4, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23.5,84.3,TC,30, ,23.5,84.4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,275
1939234N19091,1939,55,NI,BB,UNNAMED,1939-08-22 18:00:00,TS,19.6,89.0, , , ,main,223,209,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.7,88.8,TC,30, ,19.6,89.1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,285
1939264N23091,1939,63,NI,BB,UNNAMED,1939-09-25 06:00:00,TS,24.2,85.1, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24.3,85.2,TC,30, ,24.1,85.1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,20
1939337N10095,1939,82,NI,BB,UNNAMED,1939-12-08 06:00:00,TS,17.6,85.7, , , ,main,176,176,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.7,85.9,TC,32, ,17.4,85.6,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,45
1940215N22089,1940,38,NI,BB,UNNAMED,1940-08-03 03:00:00,TS,23.6,87.4, , , ,main,0,0,__________PO___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23.7,87.2,TC,30, ,23.6,87.7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,280
1940259N17087,1940,62,NI,BB,UNNAMED,1940-09-17 18:00:00,TS,19.0,78.0, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.1,77.8,TC,30, ,19.0,78.2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,290
1940294N18087,1940,72,NI,BB,UNNAMED,1940-10-20 12:00:00,TS,18.9,86.9, , , ,main,133,100,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.1,86.9,TC,30, ,18.8,86.8,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,15
1940320N13085,1940,77,NI,BB,UNNAMED,1940-11-16 06:00:00,TS,14.3,85.5, , , ,main,428,422,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.5,85.6,TC,39, ,14.1,85.4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,35
1941179N21090,1941,30,NI,BB,UNNAMED,1941-06-28 00:00:00,TS,21.0,89.8, , , ,main,88,84,__________O____, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.0,89.8,TC,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,275
1941220N21089,1941,42,NI,BB,UNNAMED,1941-08-09 18:00:00,TS,23.2,81.2, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23.3,80.9,TC,30, ,23.2,81.6,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,280
1941250N20089,1941,53,NI,BB,UNNAMED,1941-09-09 06:00:00,TS,23.4,82.9, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23.5,82.5,TC,30, ,23.2,83.3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,285
1941319N14083,1941,68,NI,BB,UNNAMED,1941-11-15 18:00:00,TS,13.9,83.3, , , ,main,317,317,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.9,83.3,TC,30, ,13.9,83.3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0
1941343N09092,1941,70,NI,AS,UNNAMED,1941-12-14 18:00:00,TS,12.1,71.8, , , ,main,335,335,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12.0,71.4,TC,30, ,12.2,72.1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,255
1942213N22090,1942,30,NI,BB,UNNAMED,1942-08-02 18:00:00,TS,20.9,85.1, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.9,84.8,TC,30, ,20.8,85.4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,275
1942252N21092,1942,46,NI,BB,UNNAMED,1942-09-10 18:00:00,TS,20.7,88.7, , , ,main,102,100,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.7,88.6,TC,30, ,20.7,88.9,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,275
1942304N11085,1942,65,NI,BB,UNNAMED,1942-11-02 06:00:00,TS,15.8,84.7, , , ,main,257,239,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.0,84.8,TC,30, ,15.6,84.6,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,30
1943151N20089,1943,30,NI,BB,UNNAMED,1943-05-31 00:00:00,TS,20.0,89.0, , , ,main,178,156,__________O____, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.0,89.0,TC,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,345
1943212N20090,1943,45,NI,BB,UNNAMED,1943-08-01 12:00:00,TS,22.4,86.7, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.5,86.6,TC,30, ,22.3,86.9,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,305
